0,CD1,9,7,90,0.419
1,CD2,0,3,1,0.097
2,CD3,0,5,2,0.173
3,CD4,0,5,1,0.079
4,CD5,0,4,2,0.131
5,CD6,0,8,11,1.787
6,CD7,0,6,1,3.482
7,LS1,0,1,1159,0.2
8,LS2,9,3,333,0.192
9,LS3,0,5,9054,36.341
10,LS4,0,7,3,0.139
11,LS5,0,6,393,16.776
12,LS6,0,5,28,2.47
13,LS7,0,5,0,12.599
14,LD1,0,3,309,0.098
15,LD2,0,2,185,0.039
16,LD3,0,4,162,0.038
17,LD4,0,4,50,0.031
18,LD5,0,3,28,0.052
19,LD6,0,7,39,0.304
20,LD7,0,4,1216,2.265
21,LD8,0,5,22,0.877
22,LD9,0,3,1,0.027
23,LD10,0,3,3,0.075
24,LD11,0,5,376,0.103
