0,CD1,9,5,90,0.359
1,CD2,0,3,1,0.065
2,CD3,0,5,2,6.985
3,CD4,0,5,1,3.091
4,CD5,0,4,2,0.163
5,CD6,0,7,11,2.356
6,CD7,0,6,1,12.805
7,LS1,0,1,1159,0.162
8,LS2,9,10,319,0.287
9,LS3,0,3,0,0.013
10,LS4,0,6,0,0.001
11,LS5,0,4,0,0.004
12,LS6,0,5,28,0.552
13,LS7,0,5,0,0.307
14,LD1,0,0,0,0.005
15,LD2,0,2,185,0.204
16,LD3,0,11,0,0.003
17,LD4,0,2,50,0.109
18,LD5,0,3,28,0.111
19,LD6,0,5,39,3.186
20,LD7,0,2,0,0.001
21,LD8,0,5,22,0.719
22,LD9,0,3,1,0.027
23,LD10,0,3,3,0.061
24,LD11,0,5,376,0.094
