0,CD1,9,7,90,0.324
1,CD2,0,3,1,0.064
2,CD3,0,5,2,0.165
3,CD4,0,5,1,0.091
4,CD5,0,4,2,0.176
5,CD6,0,7,11,1.422
6,CD7,0,6,1,3.65
7,LS1,0,1,1159,0.218
8,LS2,9,10,319,0.212
9,LS3,0,5,9054,30.867
10,LS4,0,7,3,0.134
11,LS5,0,6,393,8.907
12,LS6,0,5,28,0.435
13,LS7,0,5,0,7.555
14,LD1,0,1,309,0.167
15,LD2,0,2,185,0.053
16,LD3,0,3,162,0.055
17,LD4,0,3,50,0.045
18,LD5,0,3,28,0.051
19,LD6,0,5,39,3.179
20,LD7,0,2,0,0.001
21,LD8,0,5,22,0.822
22,LD9,0,3,1,0.025
23,LD10,0,3,3,0.079
24,LD11,0,5,376,0.098
