0,CD1,9,9,90,0.541
1,CD2,0,3,1,0.075
2,CD3,0,5,2,7.549
3,CD4,0,5,1,0.088
4,CD5,0,4,2,0.096
5,CD6,0,8,11,4.699
6,CD7,0,6,1,3.645
7,LS1,0,1,1159,3.638
8,LS2,9,4,333,3.414
9,LS3,0,5,9054,46.251
10,LS4,0,7,3,19.29
11,LS5,0,6,393,11.343
12,LS6,0,5,28,0.261
13,LS7,0,5,0,11.242
14,LD1,0,3,309,0.099
15,LD2,0,3,185,0.037
16,LD3,0,4,162,0.108
17,LD4,0,5,50,0.033
18,LD5,0,3,28,0.066
19,LD6,0,8,39,6.98
20,LD7,0,4,1216,3.289
21,LD8,0,5,22,0.891
22,LD9,0,3,1,0.026
23,LD10,0,3,3,1.679
24,LD11,0,7,376,1.935
