0,CD1,9,9,90,0.412
1,CD2,0,3,1,0.063
2,CD3,0,5,2,7.199
3,CD4,0,5,1,0.097
4,CD5,0,4,2,3.102
5,CD6,0,8,11,10.175
6,CD7,0,6,1,6.824
7,LS1,0,1,1159,0.144
8,LS2,9,4,333,3.184
9,LS3,0,5,9054,36.995
10,LS4,0,7,3,11.749
11,LS5,0,6,393,18.557
12,LS6,0,5,28,0.282
13,LS7,0,5,0,6.101
14,LD1,0,3,309,0.098
15,LD2,0,3,185,0.036
16,LD3,0,4,162,0.042
17,LD4,0,5,50,0.029
18,LD5,0,3,28,0.044
19,LD6,0,8,39,3.786
20,LD7,0,4,1216,3.664
21,LD8,0,5,22,3.911
22,LD9,0,3,1,0.027
23,LD10,0,3,3,2.956
24,LD11,0,7,376,8.552
