0,CD1,9,9,90,0.489
1,CD2,0,3,1,0.075
2,CD3,0,5,2,7.014
3,CD4,0,5,1,3.106
4,CD5,0,4,2,0.11
5,CD6,0,8,11,10.228
6,CD7,0,6,1,6.399
7,LS1,0,1,1159,4.438
8,LS2,9,4,333,3.194
9,LS3,0,5,9054,36.25
10,LS4,0,7,3,17.173
11,LS5,0,6,393,21.931
12,LS6,0,5,28,0.289
13,LS7,0,5,0,7.716
14,LD1,0,3,309,0.095
15,LD2,0,3,185,0.036
16,LD3,0,4,162,0.037
17,LD4,0,5,50,0.028
18,LD5,0,3,28,0.046
19,LD6,0,8,39,6.628
20,LD7,0,4,1216,1.753
21,LD8,0,5,22,3.487
22,LD9,0,3,1,0.028
23,LD10,0,3,3,3.775
24,LD11,0,7,376,3.725
