0,CD1,9,7,90,0.494
1,CD2,0,3,1,0.172
2,CD3,0,5,2,0.244
3,CD4,0,5,1,0.096
4,CD5,0,4,2,0.116
5,CD6,0,7,11,1.867
6,CD7,0,6,1,3.875
7,LS1,0,1,1159,0.2
8,LS2,9,10,319,0.185
9,LS3,0,5,9054,26.216
10,LS4,0,7,3,0.104
11,LS5,0,6,393,9.023
12,LS6,0,5,28,7.487
13,LS7,0,5,0,14.953
14,LD1,0,3,309,4.937
15,LD2,0,2,185,0.141
16,LD3,0,4,162,0.096
17,LD4,0,2,50,0.048
18,LD5,0,3,28,3.069
19,LD6,0,5,39,0.149
20,LD7,0,3,1216,0.836
21,LD8,0,5,22,0.996
22,LD9,0,3,1,0.059
23,LD10,0,3,3,0.172
24,LD11,0,5,376,0.264
