0,CD1,9,7,90,0.293
1,CD2,0,3,1,0.066
2,CD3,0,5,2,0.224
3,CD4,0,5,1,0.062
4,CD5,0,4,2,0.142
5,CD6,0,7,11,1.096
6,CD7,0,6,1,3.106
7,LS1,0,1,1159,0.256
8,LS2,9,10,319,1.315
9,LS3,0,5,9054,37.687
10,LS4,0,6,0,0.001
11,LS5,0,6,393,13.156
12,LS6,0,5,28,0.346
13,LS7,0,5,0,7.572
14,LD1,0,2,309,0.103
15,LD2,0,2,185,0.037
16,LD3,0,2,162,0.042
17,LD4,0,3,50,0.495
18,LD5,0,3,28,3.055
19,LD6,0,5,39,0.151
20,LD7,0,3,1216,0.745
21,LD8,0,5,22,0.694
22,LD9,0,3,1,0.025
23,LD10,0,3,3,0.057
24,LD11,0,7,376,0.434
