0,CD1,9,6,77,0.323
1,CD2,0,3,0,0.003
2,CD3,0,5,2,8.069
3,CD4,0,5,1,3.203
4,CD5,0,4,2,0.096
5,CD6,0,7,11,11.775
6,CD7,0,6,1,7.014
7,LS1,0,1,1159,3.265
8,LS2,9,10,319,3.137
9,LS3,0,1,0,0.042
10,LS4,0,7,3,0.099
11,LS5,0,4,0,0.007
12,LS6,0,5,28,0.608
13,LS7,0,5,0,0.194
14,LD1,0,0,0,0.003
15,LD2,0,2,185,7.545
16,LD3,0,11,0,0.002
17,LD4,0,2,50,0.049
18,LD5,0,3,28,0.029
19,LD6,0,5,39,0.118
20,LD7,0,3,1216,1.234
21,LD8,0,5,22,3.1
22,LD9,0,3,1,0.027
23,LD10,0,3,3,0.08
24,LD11,0,5,376,3.379
