0,CD1,9,5,77,0.357
1,CD2,0,3,0,0.004
2,CD3,0,5,2,7.349
3,CD4,0,5,1,0.233
4,CD5,0,1,0,0.032
5,CD6,0,5,11,2.981
6,CD7,0,4,0,14.421
7,LS1,0,1,1159,9.897
8,LS2,9,10,319,3.159
9,LS3,0,3,0,0.003
10,LS4,0,6,0,0.002
11,LS5,0,6,393,19.202
12,LS6,0,4,0,0.005
13,LS7,0,5,0,13.371
14,LD1,0,0,0,0.001
15,LD2,0,2,185,0.095
16,LD3,0,13,0,0.002
17,LD4,0,3,50,0.029
18,LD5,0,3,28,0.054
19,LD6,0,2,0,0.002
20,LD7,0,2,1216,4.606
21,LD8,0,4,0,0.01
22,LD9,0,3,1,0.03
23,LD10,0,3,3,0.106
24,LD11,0,5,376,0.118
