0,CD1,9,1,77,0.232
1,CD2,0,2,0,0.013
2,CD3,0,5,2,7.705
3,CD4,0,5,1,0.315
4,CD5,0,4,2,0.117
5,CD6,0,5,11,6.003
6,CD7,0,3,0,0.002
7,LS1,0,0,0,0.157
8,LS2,9,10,319,0.612
9,LS3,0,3,0,0.011
10,LS4,0,4,0,0.111
11,LS5,0,6,0,0.003
12,LS6,0,3,0,0.093
13,LS7,0,3,0,0.007
14,LD1,0,6,0,0.003
15,LD2,0,1,185,0.185
16,LD3,0,8,0,0.002
17,LD4,0,1,50,0.036
18,LD5,0,3,28,0.062
19,LD6,0,5,39,0.308
20,LD7,0,3,1216,2.359
21,LD8,0,2,0,0.033
22,LD9,0,4,0,0.004
23,LD10,0,3,3,0.081
24,LD11,0,5,376,0.15
