0,CD1,9,7,90,0.372
1,CD2,0,3,1,0.2
2,CD3,0,5,2,0.283
3,CD4,0,5,1,0.075
4,CD5,0,4,2,0.169
5,CD6,0,7,11,1.279
6,CD7,0,6,1,4.116
7,LS1,0,1,1159,0.242
8,LS2,9,3,333,0.171
9,LS3,0,5,9054,36.818
10,LS4,0,7,3,0.266
11,LS5,0,6,393,14.911
12,LS6,0,3,0,0.033
13,LS7,0,5,0,6.884
14,LD1,0,3,309,0.556
15,LD2,0,2,185,0.931
16,LD3,0,4,162,0.561
17,LD4,0,4,50,0.48
18,LD5,0,3,28,3.058
19,LD6,0,6,39,0.174
20,LD7,0,2,0,0.002
21,LD8,0,4,0,0.003
22,LD9,0,3,1,0.082
23,LD10,0,3,3,0.082
24,LD11,0,5,376,0.124
